Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Publisher,Date,Device,Direct/Indirect,Type,First Seen,Last Seen,Creative Text,Link to Creative,Creative ID,Spend (USD),Impressions
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,3/9/24,Facebook,Direct,Video Post,2/2/24,4/1/24,"Support your wellness all year long with Nature Made vitamins and supplements † † These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease. Self Care Starts Here Learn more",https://s3.amazonaws.com/YM_Ads/-1756122662533379788.png,523584168,4460.5063,664755
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,3/9/24,Facebook,Direct,Video Post,1/18/24,4/1/24,Morning routines don't have to be complicated to be effective and set the tone for the day. #ad Set the Tone for the Day Learn more,https://s3.amazonaws.com/YM_Ads/-8015732791669208541.png,549504994,1189.4684,177268
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Facebook,3/9/24,Facebook,Direct,Video Post,1/3/24,4/1/24,"Add some goodness to your routine that's easy as 1,2,3, with Nature Made. # EasyStart ☀️",https://s3.amazonaws.com/YM_Ads/7192408640840542.png,500418393,2973.6709,443170
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Facebook,3/9/24,Facebook,Direct,Video Post,7/5/23,4/1/24,Care for yourself by giving your body the essential nutrients it needs with Nature Made Multi + Omega-3 Gummies.,https://s3.amazonaws.com/YM_Ads/662603805911868.png,433856325,7136.8105,1063608
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,3/9/24,Facebook,Direct,Link Post,1/3/24,4/1/24,An easy way to step up your routine is by starting your day with Nature Made. #CheersToThat  ,https://s3.amazonaws.com/YM_Ads/769071665265081.png,500579899,4163.1392,620438
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,feastingathome.com,3/9/24,Desktop Display,Indirect,HTML5,1/13/24,3/10/24,"Start your day with Nature. Made, Nature Made D3 - Nature Made - . - Multi Nature Made SHOP SELECTION - - - - - Gummies - 250 - mg - - - - -",https://s3.amazonaws.com/YM_Ads/bHI9-l4-Q6Uq41sZ97u7kw.png,546922223,38.9182,12742
Bayer HealthCare LLC.,One A Day,One A Day Postnatal Complete Multivitamin,One A Day Postnatal Complete Multivitamin,One A Day Postnatal Complete Multivitamin,Instagram,3/9/24,Instagram,Direct,Video Post,7/20/22,4/12/24,"With key post-pregnancy nutrients, NEW One A Day Postnatal Complete Multivitamin helps you get back to feeling like you.",https://s3.amazonaws.com/YM_Ads/-3675506179107941263.png,350625875,828.28,126455
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,Instagram,3/9/24,Instagram,Direct,Video Post,2/24/24,4/12/24,"#OneADayPartner As an OBGYN, one of my most asked questions is: what prenatal should I take? I recommend One A Day® Prenatal Advanced because it is the most advanced prenatal multivitamin among leading brands with 110mg of choline per serving. One A Day® Prenatal Advanced has a specially designed combination of three brain-building essentials: Choline (110mg), DHA (200mg), Folic Acid (800 mcg). Looking for a prenatal vitamin? Head to the link in my bio to learn more about One A Day® Prenatal Advanced and pick some up for you and your baby! Which prenatal should I take? Buy now",https://s3.amazonaws.com/YM_Ads/5994577965151695026.png,529734499,1159.592,177037
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,Instagram,3/9/24,Instagram,Direct,Video Post,2/22/24,4/11/24,"#OneADayPartner Support your pregnancy with prenatal vitamins designed by science, not social media myths.",https://s3.amazonaws.com/YM_Ads/-5841431622968044786.png,515996346,2981.8081,455238
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,3/9/24,Instagram,Direct,Video Post,2/2/24,4/1/24,"Support your wellness all year long with Nature Made vitamins and supplements † † These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease. Self Care Starts Here Learn more",https://s3.amazonaws.com/YM_Ads/3990061587533965807.png,517666189,5135.3359,784021
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,3/9/24,Instagram,Direct,Video Post,7/6/23,3/31/24,Care for yourself by giving your body the essential nutrients it needs with Nature Made Multi + Omega-3 Gummies.,https://s3.amazonaws.com/YM_Ads/7016084574441240305.png,434099747,2319.1841,354074
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Instagram,3/9/24,Instagram,Direct,Photo Post,6/10/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.**Not including shipping or taxes. See website for details.,https://s3.amazonaws.com/YM_Ads/8890432080006999123.png,427295361,165.656,25291
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Instagram,3/9/24,Instagram,Direct,Video Post,1/3/24,4/1/24,"Add some goodness to your routine that's easy as 1,2,3, with Nature Made. #EasyStart☀️",https://s3.amazonaws.com/YM_Ads/4717018826077435101.png,501198318,14246.416,2175026
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Instagram,3/9/24,Instagram,Direct,Photo Post,1/3/24,4/1/24,An easy way to step up your routine is by starting your day with Nature Made. #CheersToThat  ,https://s3.amazonaws.com/YM_Ads/8054668500816424068.png,501199623,165.656,25291
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),3/9/24,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,9179.0586,367158
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,OTT Streaming Services (General),3/9/24,OTT,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,278.1533,11126
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Peacock,3/9/24,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,8559.8613,213996
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/9/24,Pinterest,Direct,Photo Post,2/15/24,3/31/24,"Take an easy step and start your day with products from Nature Made, the #1 Pharmacist recommended vitamin & supplement brand.* *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/-2218297666262521299.png,525435229,965.6918,207230
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/9/24,Pinterest,Direct,Photo Post,12/31/23,3/10/24,Start Your Day With Nature Made,https://s3.amazonaws.com/YM_Ads/4224939522631457687.png,500624218,41.9866,9010
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/9/24,Pinterest,Direct,Photo Post,12/10/23,3/14/24,Nature Made Gummies,https://s3.amazonaws.com/YM_Ads/8641991877964845397.png,488142136,83.9732,18020
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/9/24,Pinterest,Direct,Video Post,1/2/24,3/31/24,Take an easy step & start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-4059223064395028531.png,500615378,3274.9548,702780
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/9/24,Pinterest,Direct,Photo Post,3/9/24,3/16/24,"Save on select Nature Made products for mom & baby. These products are an easy way to get the support you need for your pregnancy journey. Available with same-day pick up & delivery. This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease.",https://s3.amazonaws.com/YM_Ads/2142316189919399219.png,547412360,104.9665,22525
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Pinterest,3/9/24,Pinterest,Direct,Photo Post,1/2/24,3/31/24,Step up your routine by starting your day with products from Nature Made.,https://s3.amazonaws.com/YM_Ads/7628952764237767568.png,500615484,3988.7268,855950
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,3/9/24,Pinterest,Direct,Photo Post,2/16/24,3/31/24,"Take an easy step and start your day with products from Nature Made, the #1 Pharmacist recommended vitamin & supplement brand.* *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/8139249952497705744.png,525435583,335.8928,72080
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,3/9/24,Pinterest,Direct,Photo Post,2/15/24,3/31/24,"Take an easy step and start your day with products from Nature Made, the #1 Pharmacist recommended vitamin & supplement brand.* *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/7491140196786900531.png,525435351,1112.6449,238765
"Pharmavite, LLC.",Nature Made,Nature Made Wellblends,Nature Made Wellblends,Nature Made Wellblends,Pinterest,3/9/24,Pinterest,Direct,Photo Post,11/20/23,3/12/24,Nature Made Wellblends,https://s3.amazonaws.com/YM_Ads/-5601455359209337429.png,487739554,20.9933,4505
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,sallysbakingaddiction.com,3/9/24,Desktop Display,Indirect,HTML5,3/6/24,4/11/24,Nature Made® 60% MORE TOTAL NUTRIENTS Nature 60% MORE - SHOP NOW Advanc Mult for Him Nature Made Advanced *Compared to Nature Made Multi Gummies - - - - - Multi - - I ulti RE - - Available at NEW - - Walmart -,https://s3.amazonaws.com/YM_Ads/bVXsgnyN12BF0aOsETkAbQ.png,546658882,22.3323,3086
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,slickdeals.net,3/9/24,Desktop Display,Indirect,HTML5,3/6/24,4/11/24,Nature Made® 60% MORE TOTAL NUTRIENTS Nature 60% MORE - SHOP NOW Advanc Mult for Him Nature Made Advanced *Compared to Nature Made Multi Gummies - - - - - Multi - - I ulti RE - - Available at NEW - - Walmart -,https://s3.amazonaws.com/YM_Ads/bVXsgnyN12BF0aOsETkAbQ.png,546658882,25.3658,5006
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,TikTok,3/9/24,TikTok,Direct,Video Post,2/23/24,4/12/24,Which prenatal should I take?,https://sensortower-ads.s3.amazonaws.com/2e0a3d9ff1aef3dc0f5004e6e2e05716.mp4,528869750,4373.4395,448558
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,3/9/24,TikTok,Direct,Video Post,1/3/24,4/1/24,"Did you take your vitamins this morning? Start tomorrow, with Nature Made Multi + Omega 3 gummies",https://sensortower-ads.s3.amazonaws.com/686e5cd5fe6f327d1d89dcf011e5f943.mp4,501178994,7554.1226,774782
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,3/9/24,TikTok,Direct,Video Post,1/3/24,4/1/24,"Self care starts here, with Nature Made Multi + Omega-3 Gummies. ",https://sensortower-ads.s3.amazonaws.com/ae25e40f9001a9d77e59140123c7ee1f.mp4,501174827,14710.6592,1508786
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,3/9/24,TikTok,Direct,Video Post,1/2/24,4/1/24,Your routine doesn't have to be overwhelming. Take an easy step & start your day with Nature Made.,https://sensortower-ads.s3.amazonaws.com/e5f784e79eb4b8a20965ce8f6252ae9b.mp4,500600006,7156.5371,734004
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,3/9/24,TikTok,Direct,Video Post,7/6/23,4/1/24,Care for yourself by giving your body essential nutrients with Nature Made Multi + Omega-3 Gummies.,https://sensortower-ads.s3.amazonaws.com/45646907159a196de9ecdd68ba24f4ef.mp4,434027565,9542.0488,978672
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,yahoo.com,3/9/24,Desktop Display,Indirect,HTML5,3/5/24,4/12/24,60% MORE TOTAL NUTRIENTS Nature Made® SHOP NOW *Compared to Nature Made Mut Gummies Mult - Multi NEW Available at Walmart,https://s3.amazonaws.com/YM_Ads/9xI63R9Nbbn_imaQ9qzGow.png,534453543,161.6502,68825
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,3/9/24,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,1317.2675,87816
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,3/9/24,YouTube,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,80847.2891,5389707
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,3/9/24,YouTube,Direct,Video,1/2/24,3/29/24,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/orskyQvCZgg-HSruXy3aLA.mp4,500266658,164.6584,10977
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,3/9/24,YouTube,Direct,Video,8/31/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/MnaoiV44YY7OIRUKkl77ng.mp4,449100991,17618.4531,1174539
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,buzzfeed.com,3/10/24,Desktop Display,Indirect,HTML5,3/10/24,4/12/24,MEET THE DAY WITH MORE Nature Made® SHOP NOW *Compared to Nature Made Multi Gummies Mult Multi available at NEW amazon,https://s3.amazonaws.com/YM_Ads/_u1JOxG4gRw3LFsqtQHUHQ.png,548195097,17.5449,5835
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Advanced Multivitamin For Adults,Nature Made Gummies Advanced Multivitamin For Adults,buzzfeed.com,3/10/24,Desktop Display,Indirect,HTML5,3/10/24,4/9/24,Nature Made® MORE MEET THE DAY WITH 50% MORE SHOP NOW Advanc Multi - Nature Made 50% MORE - - Advanced *Compared to Nature Made Multi Gummies - Multi - - anced ulti - RE - - NEW S amazon available at,https://s3.amazonaws.com/YM_Ads/vRXN7ohDQpAC1nMd-pQ7Yg.png,548046381,17.9306,5835
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,cbssports.com (CBS Interactive),3/10/24,Desktop Display,Indirect,HTML5,3/10/24,4/12/24,MEET THE DAY WITH MORE Nature Made® SHOP NOW *Compared to Nature Made Multi Gummies Mult Multi available at NEW amazon,https://s3.amazonaws.com/YM_Ads/O0LRNKhp-Zq4ZR5KTA67LA.png,547593839,37.4246,13328
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,chess.com,3/10/24,Desktop Display,Indirect,HTML5,3/10/24,4/12/24,MEET THE DAY WITH MORE Nature Made® SHOP NOW *Compared to Nature Made Multi Gummies Mult Multi available at NEW amazon,https://s3.amazonaws.com/YM_Ads/O0LRNKhp-Zq4ZR5KTA67LA.png,547593839,21.876,6627
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,eatingwell.com (Meredith),3/10/24,Mobile Display,Indirect,HTML5,1/13/24,3/10/24,"Start your day with Nature. Made, Nature Made D3 - Nature Made - . - Multi Nature Made SHOP SELECTION - - - - - Gummies - 250 - mg - - - - -",https://s3.amazonaws.com/YM_Ads/bHI9-l4-Q6Uq41sZ97u7kw.png,546922223,14.7665,13094
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,ebay.com,3/10/24,Desktop Display,Indirect,HTML5,3/5/24,4/12/24,60% MORE TOTAL NUTRIENTS Nature Made® SHOP NOW *Compared to Nature Made Mut Gummies Mult - Multi NEW Available at Walmart,https://s3.amazonaws.com/YM_Ads/9xI63R9Nbbn_imaQ9qzGow.png,534453543,210.6619,97788
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,ebay.com,3/10/24,Desktop Display,Indirect,HTML5,3/8/24,4/12/24,Nature Made® 60% MORE TOTAL NUTRIENTS NatureA *Compared to Nature Made Multi Gummies Mull NEW Available at Walmart NatureMade 12% MORE Advanced SHOP NOW Multi - anced,https://s3.amazonaws.com/YM_Ads/BpPSynaVTP3XYl3Bh28FRw.png,546460759,635.9404,244470
Bayer HealthCare LLC.,One A Day,One A Day Postnatal Complete Multivitamin,One A Day Postnatal Complete Multivitamin,One A Day Postnatal Complete Multivitamin,Facebook,3/10/24,Facebook,Direct,Video Post,6/25/22,3/31/24,One A Day Postnatal Complete Multivitamin is specially designed to support new moms with key post-pregnancy nutrients. Made for moms. Buy now,https://s3.amazonaws.com/YM_Ads/-7790868744595462251.png,519978441,587.2324,87516
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,3/10/24,Facebook,Direct,Video Post,2/2/24,4/1/24,"Support your wellness all year long with Nature Made vitamins and supplements † † These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease. Self Care Starts Here Learn more",https://s3.amazonaws.com/YM_Ads/-1756122662533379788.png,523584168,3523.3945,525096
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,3/10/24,Facebook,Direct,Video Post,1/18/24,4/1/24,Morning routines don't have to be complicated to be effective and set the tone for the day. #ad Set the Tone for the Day Learn more,https://s3.amazonaws.com/YM_Ads/-8015732791669208541.png,549504994,587.2324,87516
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Advanced Multivitamin For Adults,Nature Made Gummies Advanced Multivitamin For Adults,Facebook,3/10/24,Facebook,Direct,Photo Post,3/8/24,4/4/24,Use code MULTIS25* to save 25% off your first order of our NEW multivitamin gummies with 60% more total nutrients.* *Compared to Nature Made Multi Gummies Meet The Day With More* Shop Now,https://s3.amazonaws.com/YM_Ads/-7275448862443707825.png,552567461,1174.4648,175032
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Facebook,3/10/24,Facebook,Direct,Video Post,1/3/24,4/1/24,"Add some goodness to your routine that's easy as 1,2,3, with Nature Made. # EasyStart ☀️",https://s3.amazonaws.com/YM_Ads/7192408640840542.png,500418393,2642.5459,393822
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Facebook,3/10/24,Facebook,Direct,Video Post,7/5/23,4/1/24,Care for yourself by giving your body the essential nutrients it needs with Nature Made Multi + Omega-3 Gummies.,https://s3.amazonaws.com/YM_Ads/662603805911868.png,433856325,5872.3242,875160
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,3/10/24,Facebook,Direct,Link Post,1/3/24,4/1/24,An easy way to step up your routine is by starting your day with Nature Made. #CheersToThat  ,https://s3.amazonaws.com/YM_Ads/769071665265081.png,500579899,2348.9297,350064
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,gimmesomeoven.com,3/10/24,Desktop Display,Indirect,HTML5,3/10/24,3/10/24,Take Nature Made multis. AdChoices Self-care starts here.,https://s3.amazonaws.com/YM_Ads/8c12Prf5fnepnPcjZ0aWMQ.png,547631652,474.3268,92439
Bayer HealthCare LLC.,One A Day,One A Day Postnatal Complete Multivitamin,One A Day Postnatal Complete Multivitamin,One A Day Postnatal Complete Multivitamin,Instagram,3/10/24,Instagram,Direct,Video Post,7/20/22,4/12/24,"With key post-pregnancy nutrients, NEW One A Day Postnatal Complete Multivitamin helps you get back to feeling like you.",https://s3.amazonaws.com/YM_Ads/-3675506179107941263.png,350625875,1160.5552,177184
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,Instagram,3/10/24,Instagram,Direct,Video Post,2/24/24,4/12/24,"#OneADayPartner As an OBGYN, one of my most asked questions is: what prenatal should I take? I recommend One A Day® Prenatal Advanced because it is the most advanced prenatal multivitamin among leading brands with 110mg of choline per serving. One A Day® Prenatal Advanced has a specially designed combination of three brain-building essentials: Choline (110mg), DHA (200mg), Folic Acid (800 mcg). Looking for a prenatal vitamin? Head to the link in my bio to learn more about One A Day® Prenatal Advanced and pick some up for you and your baby! Which prenatal should I take? Buy now",https://s3.amazonaws.com/YM_Ads/5994577965151695026.png,529734499,828.968,126560
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,Instagram,3/10/24,Instagram,Direct,Video Post,2/22/24,4/11/24,"#OneADayPartner Support your pregnancy with prenatal vitamins designed by science, not social media myths.",https://s3.amazonaws.com/YM_Ads/-5841431622968044786.png,515996346,2818.4912,430304
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,3/10/24,Instagram,Direct,Video Post,2/2/24,4/1/24,"Support your wellness all year long with Nature Made vitamins and supplements † † These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease. Self Care Starts Here Learn more",https://s3.amazonaws.com/YM_Ads/3990061587533965807.png,517666189,4476.4272,683424
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,3/10/24,Instagram,Direct,Video Post,7/6/23,3/31/24,Care for yourself by giving your body the essential nutrients it needs with Nature Made Multi + Omega-3 Gummies.,https://s3.amazonaws.com/YM_Ads/7016084574441240305.png,434099747,4808.0142,734048
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Instagram,3/10/24,Instagram,Direct,Photo Post,6/10/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.**Not including shipping or taxes. See website for details.,https://s3.amazonaws.com/YM_Ads/8890432080006999123.png,427295361,165.7936,25312
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Instagram,3/10/24,Instagram,Direct,Video Post,1/3/24,4/1/24,Your morning routine doesn't have to be overwhelming. Take an easy step and start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-8777878388057093315.png,501207364,165.7936,25312
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Instagram,3/10/24,Instagram,Direct,Video Post,1/3/24,4/1/24,"Add some goodness to your routine that's easy as 1,2,3, with Nature Made. #EasyStart☀️",https://s3.amazonaws.com/YM_Ads/4717018826077435101.png,501198318,9781.8223,1493408
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Instagram,3/10/24,Instagram,Direct,Photo Post,1/3/24,4/1/24,An easy way to step up your routine is by starting your day with Nature Made. #CheersToThat  ,https://s3.amazonaws.com/YM_Ads/8054668500816424068.png,501199623,497.3808,75936
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),3/10/24,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,7286.6685,291465
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Peacock,3/10/24,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,6763.7466,169093
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/10/24,Pinterest,Direct,Video Post,1/2/24,3/31/24,Take an easy step & start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-4059223064395028531.png,500615378,3073.2263,659492
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/10/24,Pinterest,Direct,Photo Post,12/31/23,3/10/24,Start Your Day With Nature Made,https://s3.amazonaws.com/YM_Ads/4224939522631457687.png,500624218,175.0572,37566
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/10/24,Pinterest,Direct,Photo Post,12/10/23,3/14/24,Nature Made Gummies,https://s3.amazonaws.com/YM_Ads/8641991877964845397.png,488142136,233.4096,50088
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,3/10/24,Pinterest,Direct,Photo Post,2/15/24,3/31/24,"Take an easy step and start your day with products from Nature Made, the #1 Pharmacist recommended vitamin & supplement brand.* *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/-2218297666262521299.png,525435229,583.524,125220
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Pinterest,3/10/24,Pinterest,Direct,Photo Post,1/2/24,3/31/24,Step up your routine by starting your day with products from Nature Made.,https://s3.amazonaws.com/YM_Ads/7628952764237767568.png,500615484,3676.2012,788886
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,3/10/24,Pinterest,Direct,Photo Post,2/16/24,3/31/24,"Take an easy step and start your day with products from Nature Made, the #1 Pharmacist recommended vitamin & supplement brand.* *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/8139249952497705744.png,525435583,252.8604,54262
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,3/10/24,Pinterest,Direct,Photo Post,2/15/24,3/31/24,"Take an easy step and start your day with products from Nature Made, the #1 Pharmacist recommended vitamin & supplement brand.* *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/7491140196786900531.png,525435351,797.4828,171134
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,sporcle.com,3/10/24,Desktop Display,Indirect,HTML5,3/10/24,4/12/24,MEET THE DAY WITH MORE Nature Made® SHOP NOW *Compared to Nature Made Multi Gummies Mult Multi available at NEW amazon,https://s3.amazonaws.com/YM_Ads/O0LRNKhp-Zq4ZR5KTA67LA.png,547593839,2.6363,1111
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,tablefortwoblog.com,3/10/24,Desktop Display,Indirect,HTML5,1/6/24,3/17/24,Start your day with Nature Made® SHOP SELECTION NatureMade D3 Multi - - - - - - - - -,https://s3.amazonaws.com/YM_Ads/ygqA9YHQ1p-jaGhpGq4Jeg.png,545834685,2.8907,929
